geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment
HND-007520,2010,80100162,1,2,3,207,158,365
HND-007520,2011,80100162,,,,52,48,100
HND-007521,2009,80100163,,,,21,11,32
HND-007521,2010,80100163,0,2,2,344,342,686
HND-007521,2011,80100163,,,,21,10,31
HND-007522,2009,80100165,,,,58,55,113
HND-007522,2010,80100165,1,2,3,224,190,414
HND-007522,2011,80100165,,,,53,51,104
HND-007523,2009,80100166,,,,41,38,79
HND-007523,2010,80100166,1,1,2,214,300,514
HND-007523,2011,80100166,,,,47,31,78
HND-007524,2009,80100167,,,,650,830,1480
HND-007524,2010,80100167,12,46,58,167,187,354
HND-007524,2011,80100167,,,,676,789,1465
HND-007525,2009,80100168,,,,266,246,512
HND-007525,2010,80100168,6,44,50,11,8,19
HND-007525,2011,80100168,,,,254,254,508
HND-007526,2009,80100169,,,,289,239,528
HND-007526,2010,80100169,1,19,20,137,166,303
HND-007526,2011,80100169,,,,275,222,497
HND-007527,2009,80100170,,,,357,329,686
HND-007527,2010,80100170,8,50,58,334,317,651
HND-007527,2011,80100170,,,,380,375,755
HND-007528,2009,80100172,,,,0,1024,1024
HND-007528,2010,80100172,2,78,80,664,768,1432
HND-007528,2011,80100172,,,,0,933,933
HND-007529,2009,80100174,,,,188,209,397
HND-007529,2010,80100174,4,11,15,288,283,571
HND-007529,2011,80100174,,,,211,227,438
HND-007530,2009,80100175,,,,166,182,348
HND-007530,2010,80100175,4,10,14,12,7,19
HND-007530,2011,80100175,,,,162,168,330
HND-007531,2009,80100176,,,,26,14,40
HND-007531,2010,80100176,1,0,1,74,57,131
HND-007531,2011,80100176,,,,26,13,39
HND-007532,2009,80100177,,,,19,18,37
HND-007532,2010,80100177,1,0,1,91,76,167
HND-007532,2011,80100177,,,,12,18,30
HND-007533,2009,80100178,,,,148,144,292
HND-007533,2010,80100178,2,16,18,112,103,215
HND-007533,2011,80100178,,,,144,143,287
HND-007534,2009,80100179,,,,17,14,31
HND-007534,2010,80100179,0,1,1,57,69,126
HND-007534,2011,80100179,,,,10,14,24
HND-007535,2009,80100180,,,,35,40,75
HND-007535,2010,80100180,1,1,2,239,258,497
HND-007535,2011,80100180,,,,25,36,61
HND-007536,2009,80100181,,,,269,274,543
HND-007536,2010,80100181,3,21,24,123,118,241
HND-007536,2011,80100181,,,,236,264,500
HND-007537,2009,80100182,,,,66,68,134
HND-007537,2010,80100182,1,8,9,52,49,101
HND-007537,2011,80100182,,,,68,70,138
HND-007538,2009,80100183,,,,0,219,219
HND-007538,2010,80100183,0,11,11,67,71,138
HND-007538,2011,80100183,,,,0,224,224
HND-007539,2009,80100184,,,,379,343,722
HND-007539,2010,80100184,6,62,68,163,164,327
HND-007539,2011,80100184,,,,342,332,674
HND-007540,2009,80100185,,,,797,745,1542
HND-007540,2010,80100185,10,112,122,82,74,156
HND-007540,2011,80100185,,,,784,736,1520
HND-007541,2009,80100186,,,,195,185,380
HND-007541,2010,80100186,4,12,16,48,26,74
HND-007541,2011,80100186,,,,182,169,351
HND-007542,2009,80100187,,,,357,364,721
HND-007542,2010,80100187,3,20,23,57,53,110
HND-007542,2011,80100187,,,,318,325,643
HND-007544,2009,80100188,,,,375,353,728
HND-007544,2010,80100188,4,27,31,206,213,419
HND-007544,2011,80100188,,,,344,352,696
HND-007545,2009,80100189,,,,601,603,1204
HND-007545,2010,80100189,6,41,47,398,374,772
HND-007545,2011,80100189,,,,641,605,1246
HND-007546,2009,80100190,,,,517,447,964
HND-007546,2010,80100190,4,33,37,166,143,309
HND-007546,2011,80100190,,,,481,456,937
HND-007547,2009,80100191,,,,385,364,749
HND-007547,2010,80100191,9,36,45,272,242,514
HND-007547,2011,80100191,,,,362,387,749
HND-007548,2009,80100192,,,,430,502,932
HND-007548,2010,80100192,2,31,33,140,131,271
HND-007548,2011,80100192,,,,435,487,922
HND-007549,2009,80100194,,,,305,237,542
HND-007549,2010,80100194,8,56,64,190,196,386
HND-007549,2011,80100194,,,,266,221,487
HND-007550,2009,80100195,,,,570,0,570
HND-007550,2010,80100195,8,66,74,7,10,17
HND-007550,2011,80100195,,,,510,0,510
HND-007551,2009,80100196,,,,0,559,559
HND-007551,2010,80100196,0,58,58,67,61,128
HND-007551,2011,80100196,,,,0,495,495
HND-007552,2009,80100198,,,,266,244,510
HND-007552,2010,80100198,10,44,54,152,158,310
HND-007552,2011,80100198,,,,255,227,482
HND-007553,2009,80100199,,,,460,463,923
HND-007553,2010,80100199,8,60,68,23,33,56
HND-007553,2011,80100199,,,,403,397,800
HND-007554,2009,80100200,,,,132,130,262
HND-007554,2010,80100200,0,18,18,160,163,323
HND-007554,2011,80100200,,,,108,109,217
HND-007555,2009,80100210,,,,119,105,224
HND-007555,2010,80100210,4,3,7,88,68,156
HND-007555,2011,80100210,,,,109,94,203
HND-007556,2009,80100214,,,,88,63,151
HND-007556,2010,80100214,1,13,14,51,78,129
HND-007556,2011,80100214,,,,119,74,193
HND-007557,2009,80100218,,,,38,27,65
HND-007557,2010,80100218,0,4,4,255,244,499
HND-007557,2011,80100218,,,,41,29,70
HND-007558,2009,80100220,,,,590,597,1187
HND-007558,2010,80100220,7,48,55,18,20,38
HND-007558,2011,80100220,,,,582,567,1149
HND-007559,2009,80100221,,,,122,128,250
HND-007559,2010,80100221,2,12,14,81,79,160
HND-007559,2011,80100221,,,,106,124,230
HND-007560,2009,80100222,,,,356,336,692
HND-007560,2010,80100222,2,19,21,73,67,140
HND-007560,2011,80100222,,,,327,321,648
HND-007561,2009,80100223,,,,64,45,109
HND-007561,2010,80100223,0,3,3,29,26,55
HND-007561,2011,80100223,,,,65,48,113
HND-007562,2009,80100226,,,,238,232,470
HND-007562,2010,80100226,6,52,58,29,27,56
HND-007562,2011,80100226,,,,237,235,472
HND-007563,2009,80100227,,,,41,39,80
HND-007563,2010,80100227,2,4,6,81,94,175
HND-007563,2011,80100227,,,,40,37,77
HND-007564,2009,80100228,,,,161,189,350
HND-007564,2010,80100228,3,13,16,63,68,131
HND-007564,2011,80100228,,,,159,171,330
HND-007565,2009,80100229,,,,24,17,41
HND-007565,2010,80100229,2,0,2,19,26,45
HND-007565,2011,80100229,,,,24,17,41
HND-007566,2009,80100231,,,,116,90,206
HND-007566,2010,80100231,1,8,9,27,22,49
HND-007566,2011,80100231,,,,107,95,202
HND-007567,2009,80100232,,,,47,26,73
HND-007567,2010,80100232,2,1,3,35,23,58
HND-007567,2011,80100232,,,,49,40,89
HND-007568,2009,80100233,,,,67,56,123
HND-007568,2010,80100233,0,4,4,36,19,55
HND-007568,2011,80100233,,,,61,56,117
HND-007569,2009,80100234,,,,137,154,291
HND-007569,2010,80100234,2,13,15,1105,1386,2491
HND-007569,2011,80100234,,,,135,135,270
HND-007570,2009,80100235,,,,222,241,463
HND-007570,2010,80100235,10,46,56,14,12,26
HND-007570,2011,80100235,,,,241,225,466
HND-007571,2009,80100236,,,,435,429,864
HND-007571,2010,80100236,12,50,62,14,6,20
HND-007571,2011,80100236,,,,429,431,860
HND-007572,2009,80100241,,,,729,704,1433
HND-007572,2010,80100241,5,36,41,13,13,26
HND-007572,2011,80100241,,,,740,751,1491
HND-007573,2009,80100242,,,,174,145,319
HND-007573,2010,80100242,1,11,12,16,10,26
HND-007573,2011,80100242,,,,168,128,296
HND-007574,2009,80100243,,,,178,173,351
HND-007574,2010,80100243,6,14,20,15,9,24
HND-007574,2011,80100243,,,,176,165,341
HND-007575,2009,80100246,,,,174,183,357
HND-007575,2010,80100246,1,19,20,12,11,23
HND-007575,2011,80100246,,,,157,169,326
HND-007576,2009,80100247,,,,109,90,199
HND-007576,2010,80100247,2,16,18,7,11,18
HND-007576,2011,80100247,,,,105,79,184
HND-007577,2009,80100248,,,,87,81,168
HND-007577,2011,80100248,,,,86,89,175
HND-007578,2009,80100249,,,,177,189,366
HND-007578,2010,80100249,3,12,15,6,6,12
HND-007578,2011,80100249,,,,174,179,353
HND-007579,2009,80100251,,,,98,59,157
HND-007579,2010,80100251,4,18,22,53,60,113
HND-007579,2011,80100251,,,,72,52,124
HND-007580,2009,80100252,,,,182,170,352
HND-007580,2010,80100252,8,22,30,63,59,122
HND-007580,2011,80100252,,,,144,138,282
HND-007581,2009,80100254,,,,25,26,51
HND-007581,2010,80100254,0,6,6,42,41,83
HND-007581,2011,80100254,,,,24,20,44
HND-007582,2009,80100255,,,,35,0,35
HND-007582,2010,80100255,0,2,2,38,38,76
HND-007582,2011,80100255,,,,33,0,33
HND-007583,2009,80100256,,,,249,239,488
HND-007583,2010,80100256,5,10,15,45,58,103
HND-007583,2011,80100256,,,,258,243,501
HND-007584,2009,80100258,,,,165,139,304
HND-007584,2010,80100258,0,26,26,5,7,12
HND-007584,2011,80100258,,,,153,161,314
HND-007585,2009,80100259,,,,256,256,512
HND-007585,2010,80100259,3,17,20,71,73,144
HND-007585,2011,80100259,,,,234,219,453
HND-007586,2009,80100260,,,,342,323,665
HND-007586,2010,80100260,4,40,44,268,275,543
HND-007586,2011,80100260,,,,303,318,621
HND-007587,2009,80100262,,,,510,576,1086
HND-007587,2010,80100262,8,46,54,58,60,118
HND-007587,2011,80100262,,,,501,589,1090
HND-007588,2009,80100263,,,,22,26,48
HND-007588,2010,80100263,2,0,2,38,28,66
HND-007588,2011,80100263,,,,26,23,49
HND-007589,2009,80100266,,,,209,211,420
HND-007589,2010,80100266,1,13,14,33,36,69
HND-007589,2011,80100266,,,,185,186,371
HND-007590,2009,80100267,,,,198,191,389
HND-007590,2010,80100267,0,16,16,102,64,166
HND-007590,2011,80100267,,,,191,185,376
HND-007591,2009,80100268,,,,309,291,600
HND-007591,2010,80100268,5,21,26,48,92,140
HND-007591,2011,80100268,,,,276,278,554
HND-007592,2009,80100275,,,,220,244,464
HND-007592,2010,80100275,10,52,62,61,67,128
HND-007592,2011,80100275,,,,194,221,415
HND-007593,2009,80100276,,,,77,74,151
HND-007593,2010,80100276,3,6,9,45,37,82
HND-007593,2011,80100276,,,,73,74,147
HND-007594,2009,80100286,,,,29,36,65
HND-007594,2010,80100286,0,2,2,10,20,30
HND-007594,2011,80100286,,,,31,33,64
HND-007595,2009,80100287,,,,60,73,133
HND-007595,2010,80100287,0,3,3,15,10,25
HND-007595,2011,80100287,,,,42,49,91
HND-007596,2009,80100290,,,,182,183,365
HND-007596,2010,80100290,3,13,16,104,109,213
HND-007596,2011,80100290,,,,181,172,353
HND-007597,2009,80100292,,,,432,481,913
HND-007597,2010,80100292,2,12,14,52,56,108
HND-007597,2011,80100292,,,,398,437,835
HND-007598,2009,80100293,,,,297,287,584
HND-007598,2010,80100293,4,18,22,9,6,15
HND-007598,2011,80100293,,,,257,256,513
HND-007599,2009,80100294,,,,312,302,614
HND-007599,2010,80100294,6,26,32,9,10,19
HND-007599,2011,80100294,,,,290,269,559
HND-007600,2009,80100295,,,,200,151,351
HND-007600,2010,80100295,3,10,13,62,78,140
HND-007600,2011,80100295,,,,201,161,362
HND-007601,2009,80100296,,,,213,199,412
HND-007601,2010,80100296,4,10,14,6,7,13
HND-007601,2011,80100296,,,,172,201,373
HND-007602,2009,80100298,,,,360,385,745
HND-007602,2010,80100298,5,12,17,21,22,43
HND-007602,2011,80100298,,,,351,369,720
HND-007603,2009,80100299,,,,173,192,365
HND-007603,2010,80100299,2,11,13,115,107,222
HND-007603,2011,80100299,,,,150,172,322
HND-007604,2009,80100302,,,,55,53,108
HND-007604,2010,80100302,0,12,12,295,309,604
HND-007604,2011,80100302,,,,55,49,104
HND-007605,2009,80100307,,,,228,217,445
HND-007605,2010,80100307,0,28,28,47,68,115
HND-007605,2011,80100307,,,,224,203,427
HND-007606,2009,80100315,,,,179,181,360
HND-007606,2010,80100315,4,26,30,135,214,349
HND-007606,2011,80100315,,,,183,178,361
HND-007607,2009,80100316,,,,21,17,38
HND-007607,2010,80100316,0,2,2,43,44,87
HND-007607,2011,80100316,,,,21,17,38
HND-007608,2009,80100318,,,,150,165,315
HND-007608,2010,80100318,1,2,3,47,57,104
HND-007608,2011,80100318,,,,135,133,268
HND-007609,2009,80100322,,,,185,189,374
HND-007609,2010,80100322,0,9,9,5,5,10
HND-007609,2011,80100322,,,,196,203,399
HND-007610,2009,80100325,,,,581,529,1110
HND-007610,2010,80100325,5,29,34,3,2,5
HND-007610,2011,80100325,,,,816,858,1674
HND-007611,2009,80100328,,,,113,135,248
HND-007611,2010,80100328,1,10,11,11,7,18
HND-007611,2011,80100328,,,,120,126,246
HND-007612,2009,80100333,,,,188,179,367
HND-007612,2010,80100333,0,28,28,9,2,11
HND-007612,2011,80100333,,,,178,171,349
HND-007613,2009,80100334,,,,108,114,222
HND-007613,2010,80100334,2,10,12,11,8,19
HND-007613,2011,80100334,,,,89,109,198
HND-007614,2009,80100340,,,,82,95,177
HND-007614,2010,80100340,1,12,13,56,53,109
HND-007614,2011,80100340,,,,93,106,199
HND-007615,2009,80100341,,,,195,181,376
HND-007615,2010,80100341,1,18,19,9,12,21
HND-007615,2011,80100341,,,,201,183,384
HND-007616,2009,80100342,,,,353,337,690
HND-007616,2010,80100342,8,34,42,48,53,101
HND-007616,2011,80100342,,,,330,311,641
HND-007617,2009,80100348,,,,13,10,23
HND-007617,2011,80100348,,,,13,10,23
HND-007619,2009,80100351,,,,69,55,124
HND-007619,2010,80100351,1,3,4,129,119,248
HND-007619,2011,80100351,,,,71,55,126
HND-007620,2009,80100352,,,,297,272,569
HND-007620,2010,80100352,3,16,19,69,62,131
HND-007620,2011,80100352,,,,278,263,541
HND-007621,2009,80100353,,,,236,214,450
HND-007621,2010,80100353,12,42,54,184,173,357
HND-007621,2011,80100353,,,,207,166,373
HND-007622,2009,80100354,,,,22,34,56
HND-007622,2010,80100354,2,2,4,73,70,143
HND-007622,2011,80100354,,,,23,30,53
HND-007623,2009,80100357,,,,424,381,805
HND-007623,2010,80100357,9,24,33,84,75,159
HND-007623,2011,80100357,,,,403,380,783
HND-007624,2009,80100359,,,,135,131,266
HND-007624,2010,80100359,0,20,20,35,19,54
HND-007624,2011,80100359,,,,129,121,250
HND-007625,2009,80100363,,,,85,76,161
HND-007625,2010,80100363,1,10,11,28,30,58
HND-007625,2011,80100363,,,,74,74,148
HND-007626,2009,80100364,,,,199,182,381
HND-007626,2010,80100364,5,9,14,55,48,103
HND-007626,2011,80100364,,,,181,178,359
HND-007627,2009,80100366,,,,293,278,571
HND-007627,2010,80100366,6,40,46,72,57,129
HND-007627,2011,80100366,,,,254,246,500
HND-007628,2009,80100367,,,,85,103,188
HND-007628,2010,80100367,4,10,14,19,14,33
HND-007628,2011,80100367,,,,82,86,168
HND-007629,2009,80100368,,,,184,180,364
HND-007629,2010,80100368,4,8,12,61,69,130
HND-007629,2011,80100368,,,,172,165,337
HND-007630,2009,80100369,,,,211,221,432
HND-007630,2010,80100369,6,12,18,10,8,18
HND-007630,2011,80100369,,,,199,209,408
HND-007631,2009,80100370,,,,49,46,95
HND-007631,2010,80100370,0,3,3,13,17,30
HND-007631,2011,80100370,,,,45,52,97
HND-007632,2009,80100373,,,,167,158,325
HND-007632,2010,80100373,2,12,14,20,24,44
HND-007632,2011,80100373,,,,150,154,304
HND-007633,2009,80100376,,,,86,72,158
HND-007633,2010,80100376,0,2,2,14,7,21
HND-007633,2011,80100376,,,,71,63,134
HND-007634,2009,80100377,,,,18,19,37
HND-007634,2010,80100377,6,10,16,25,21,46
HND-007634,2011,80100377,,,,17,16,33
HND-007635,2009,80100382,,,,18,17,35
HND-007635,2011,80100382,,,,19,9,28
HND-007636,2009,80100385,,,,384,342,726
HND-007636,2010,80100385,3,24,27,12,17,29
HND-007636,2011,80100385,,,,381,366,747
HND-007637,2009,80100387,,,,230,230,460
HND-007637,2010,80100387,4,28,32,13,18,31
HND-007637,2011,80100387,,,,202,211,413
HND-007638,2009,80100391,,,,621,643,1264
HND-007638,2010,80100391,5,19,24,10,3,13
HND-007638,2011,80100391,,,,574,601,1175
HND-007639,2009,80100392,,,,10,9,19
HND-007639,2010,80100392,2,0,2,12,10,22
HND-007639,2011,80100392,,,,9,8,17
HND-007640,2009,80100393,,,,21,29,50
HND-007640,2010,80100393,0,2,2,6,14,20
HND-007640,2011,80100393,,,,16,24,40
HND-007641,2009,80100398,,,,90,76,166
HND-007641,2010,80100398,1,4,5,11,11,22
HND-007641,2011,80100398,,,,87,83,170
HND-007642,2009,80100399,,,,257,229,486
HND-007642,2010,80100399,2,14,16,9,11,20
HND-007642,2011,80100399,,,,238,209,447
HND-007643,2009,80100400,,,,423,468,891
HND-007643,2010,80100400,8,46,54,3,7,10
HND-007643,2011,80100400,,,,457,449,906
HND-007644,2009,80100401,,,,216,214,430
HND-007644,2010,80100401,2,26,28,9,9,18
HND-007644,2011,80100401,,,,218,228,446
HND-007645,2009,80100408,,,,168,143,311
HND-007645,2010,80100408,2,5,7,10,5,15
HND-007645,2011,80100408,,,,141,145,286
HND-007646,2009,80100411,,,,263,262,525
HND-007646,2010,80100411,5,8,13,7,10,17
HND-007646,2011,80100411,,,,274,278,552
HND-007647,2009,80100413,,,,49,58,107
HND-007647,2010,80100413,0,5,5,14,11,25
HND-007647,2011,80100413,,,,34,51,85
HND-007648,2009,80100414,,,,14,5,19
HND-007648,2010,80100414,0,1,1,3,3,6
HND-007648,2011,80100414,,,,10,4,14
HND-007649,2009,80100415,,,,22,17,39
HND-007649,2010,80100415,4,0,4,3,7,10
HND-007649,2011,80100415,,,,22,20,42
HND-007650,2009,80100416,,,,9,10,19
HND-007650,2010,80100416,0,1,1,191,169,360
HND-007650,2011,80100416,,,,13,10,23
HND-007651,2009,80100417,,,,48,66,114
HND-007651,2010,80100417,4,6,10,260,178,438
HND-007651,2011,80100417,,,,47,55,102
HND-007653,2009,80100421,,,,36,28,64
HND-007653,2010,80100421,4,2,6,53,53,106
HND-007653,2011,80100421,,,,38,34,72
HND-007654,2011,80100422,,,,276,314,590
HND-007655,2009,80100423,,,,84,89,173
HND-007655,2010,80100423,1,10,11,30,35,65
HND-007655,2011,80100423,,,,85,89,174
HND-007656,2009,80100424,,,,255,229,484
HND-007656,2010,80100424,4,26,30,101,120,221
HND-007656,2011,80100424,,,,220,227,447
HND-007657,2009,80100425,,,,297,281,578
HND-007657,2010,80100425,4,24,28,257,195,452
HND-007657,2011,80100425,,,,272,277,549
HND-007659,2009,80100429,,,,202,123,325
HND-007659,2010,80100429,2,11,13,12,16,28
HND-007659,2011,80100429,,,,172,109,281
HND-007660,2009,80100433,,,,353,289,642
HND-007660,2010,80100433,6,40,46,321,317,638
HND-007660,2011,80100433,,,,320,268,588
HND-007661,2009,80100434,,,,93,88,181
HND-007661,2010,80100434,0,7,7,173,178,351
HND-007661,2011,80100434,,,,90,75,165
HND-007662,2009,80100441,,,,52,53,105
HND-007662,2011,80100441,,,,55,62,117
HND-007663,2009,80100442,,,,33,22,55
HND-007663,2011,80100442,,,,25,26,51
HND-007664,2009,80100443,,,,27,25,52
HND-007664,2011,80100443,,,,28,24,52
HND-007665,2009,80100444,,,,30,26,56
HND-007665,2011,80100444,,,,24,26,50
HND-007666,2009,80100445,,,,75,57,132
HND-007666,2011,80100445,,,,58,50,108
HND-007667,2009,80100447,,,,65,73,138
HND-007667,2011,80100447,,,,73,65,138
HND-007668,2009,80100449,,,,59,64,123
HND-007668,2011,80100449,,,,52,49,101
HND-007669,2009,80100450,,,,58,63,121
HND-007669,2011,80100450,,,,43,51,94
HND-007670,2009,80100452,,,,79,71,150
HND-007670,2011,80100452,,,,44,65,109
HND-007671,2009,80100454,,,,51,46,97
HND-007671,2011,80100454,,,,40,36,76
HND-007672,2009,80100455,,,,23,27,50
HND-007672,2011,80100455,,,,20,30,50
HND-007673,2009,80100456,,,,21,24,45
HND-007673,2011,80100456,,,,16,10,26
HND-007674,2009,80100457,,,,109,103,212
HND-007674,2011,80100457,,,,109,98,207
HND-007675,2009,80100458,,,,23,27,50
HND-007675,2011,80100458,,,,18,32,50
HND-007676,2009,80100459,,,,159,168,327
HND-007676,2010,80100459,6,14,20,27,22,49
HND-007676,2011,80100459,,,,146,149,295
HND-007677,2009,80100460,,,,172,190,362
HND-007677,2011,80100460,,,,174,174,348
HND-007678,2009,80100462,,,,23,15,38
HND-007678,2011,80100462,,,,23,22,45
HND-007679,2009,80100463,,,,45,44,89
HND-007679,2011,80100463,,,,41,45,86
HND-007680,2009,80100464,,,,37,34,71
HND-007680,2011,80100464,,,,47,41,88
HND-007681,2009,80100467,,,,118,107,225
HND-007681,2011,80100467,,,,103,82,185
HND-007682,2009,80100469,,,,55,55,110
HND-007682,2011,80100469,,,,56,54,110
HND-007684,2009,80100471,,,,12,8,20
HND-007684,2011,80100471,,,,14,8,22
HND-007685,2009,80100472,,,,73,102,175
HND-007685,2011,80100472,,,,81,88,169
HND-007687,2009,80100478,,,,29,31,60
HND-007687,2011,80100478,,,,40,31,71
HND-007688,2009,80100479,,,,20,26,46
HND-007688,2011,80100479,,,,21,29,50
HND-007689,2009,80100482,,,,36,23,59
HND-007689,2011,80100482,,,,27,24,51
HND-007690,2009,80100484,,,,25,25,50
HND-007690,2011,80100484,,,,29,21,50
HND-007691,2009,80100486,,,,34,35,69
HND-007691,2011,80100486,,,,29,31,60
HND-007692,2009,80100488,,,,1580,1054,2634
HND-007692,2011,80100488,,,,1123,726,1849
HND-007693,2009,80100489,,,,22,26,48
HND-007693,2011,80100489,,,,15,18,33
HND-007694,2009,80100490,,,,21,23,44
HND-007694,2011,80100490,,,,16,20,36
HND-007695,,80100491,,,,,,
HND-007696,2009,80100492,,,,12,16,28
HND-007696,2011,80100492,,,,14,11,25
HND-007697,2009,80100496,,,,146,119,265
HND-007697,2011,80100496,,,,130,101,231
HND-007698,2009,80100497,,,,47,53,100
HND-007698,2011,80100497,,,,46,51,97
HND-007699,2009,80100498,,,,716,872,1588
HND-007699,2011,80100498,,,,559,759,1318
HND-007700,2009,80100502,,,,213,223,436
HND-007700,2010,80100502,1,20,21,16,26,42
HND-007700,2011,80100502,,,,257,245,502
HND-007701,2009,80100503,,,,94,93,187
HND-007701,2011,80100503,,,,83,82,165
HND-007702,2009,80100506,,,,33,17,50
HND-007702,2011,80100506,,,,18,15,33
HND-007703,2009,80100507,,,,39,42,81
HND-007703,2011,80100507,,,,40,32,72
HND-007704,2009,80100510,,,,119,122,241
HND-007704,2011,80100510,,,,115,123,238
HND-007705,2009,80100513,,,,39,39,78
HND-007705,2011,80100513,,,,33,39,72
HND-007706,2009,80100515,,,,17,10,27
HND-007706,2011,80100515,,,,17,14,31
HND-007707,2009,80100516,,,,18,27,45
HND-007707,2011,80100516,,,,27,28,55
HND-007708,2009,80100517,,,,48,59,107
HND-007708,2011,80100517,,,,44,45,89
HND-007709,2009,80100519,,,,54,39,93
HND-007709,2011,80100519,,,,53,48,101
HND-007710,2009,80100521,,,,423,437,860
HND-007710,2010,80100521,10,68,78,32,28,60
HND-007710,2011,80100521,,,,455,433,888
HND-007711,2009,80100522,,,,14,13,27
HND-007711,2011,80100522,,,,16,8,24
HND-007713,2009,80100525,,,,86,78,164
HND-007713,2011,80100525,,,,90,84,174
HND-007714,2009,80100528,,,,176,167,343
HND-007714,2011,80100528,,,,173,149,322
HND-007715,2009,80100529,,,,20,23,43
HND-007715,2011,80100529,,,,19,30,49
HND-007716,2009,80100530,,,,31,32,63
HND-007716,2011,80100530,,,,22,24,46
HND-007717,2009,80100531,,,,52,63,115
HND-007717,2011,80100531,,,,52,49,101
HND-007718,2009,80100533,,,,53,38,91
HND-007718,2011,80100533,,,,33,30,63
HND-007719,2009,80100534,,,,44,50,94
HND-007719,2011,80100534,,,,40,53,93
HND-007720,2009,80100535,,,,12,15,27
HND-007720,2011,80100535,,,,12,15,27
HND-007721,2009,80100538,,,,96,92,188
HND-007721,2011,80100538,,,,92,98,190
HND-007722,2009,80100543,,,,178,131,309
HND-007722,2010,80100543,12,26,38,19,13,32
HND-007722,2011,80100543,,,,159,135,294
HND-007723,2009,80100544,,,,45,59,104
HND-007723,2011,80100544,,,,64,69,133
HND-007724,2009,80100545,,,,64,58,122
HND-007724,2011,80100545,,,,50,57,107
HND-007725,2009,80100552,,,,44,42,86
HND-007725,2011,80100552,,,,37,50,87
HND-007726,2009,80100553,,,,28,38,66
HND-007726,2011,80100553,,,,30,36,66
HND-007727,2009,80100561,,,,33,38,71
HND-007727,2011,80100561,,,,34,36,70
HND-007729,2009,80100568,,,,43,46,89
HND-007729,2010,80100568,1,5,6,13,15,28
HND-007729,2011,80100568,,,,51,46,97
HND-007730,2009,80100569,,,,34,38,72
HND-007730,2011,80100569,,,,31,24,55
HND-007731,2009,80100573,,,,55,62,117
HND-007731,2011,80100573,,,,48,40,88
HND-007732,2009,80100574,,,,65,64,129
HND-007732,2011,80100574,,,,79,70,149
HND-007733,2009,80100575,,,,16,21,37
HND-007733,2011,80100575,,,,18,18,36
HND-007734,2009,80100577,,,,47,43,90
HND-007734,2011,80100577,,,,39,51,90
HND-007735,2009,80100578,,,,31,17,48
HND-007735,2011,80100578,,,,19,13,32
HND-007736,2009,80100580,,,,87,51,138
HND-007736,2011,80100580,,,,87,51,138
HND-007737,2009,80100585,,,,273,364,637
HND-007737,2011,80100585,,,,301,365,666
HND-007738,2009,80100588,,,,0,0,0
HND-007738,2011,80100588,,,,30,24,54
HND-007739,2009,80100589,,,,15,30,45
HND-007739,2011,80100589,,,,24,26,50
HND-007740,2009,80100592,,,,56,46,102
HND-007740,2011,80100592,,,,47,52,99
HND-007741,2009,80100593,,,,29,40,69
HND-007741,2011,80100593,,,,24,20,44
HND-007742,2009,80100597,,,,910,1168,2078
HND-007742,2011,80100597,,,,671,1020,1691
HND-007743,2009,80100598,,,,187,189,376
HND-007743,2010,80100598,6,12,18,368,354,722
HND-007743,2011,80100598,,,,171,160,331
HND-007744,2009,80100602,,,,43,38,81
HND-007744,2011,80100602,,,,42,25,67
HND-007745,2009,80100603,,,,398,326,724
HND-007745,2010,80100603,4,26,30,413,451,864
HND-007745,2011,80100603,,,,387,348,735
HND-007746,2009,80100605,,,,33,36,69
HND-007746,2011,80100605,,,,43,22,65
HND-007747,2009,80100607,,,,34,36,70
HND-007747,2011,80100607,,,,31,30,61
HND-007748,2009,80100608,,,,16,27,43
HND-007748,2011,80100608,,,,16,14,30
HND-007749,2009,80100609,,,,121,121,242
HND-007749,2011,80100609,,,,82,97,179
HND-007750,2009,80100613,,,,28,21,49
HND-007750,2011,80100613,,,,26,18,44
HND-007752,2009,80100619,,,,136,110,246
HND-007752,2010,80100619,0,3,3,148,156,304
HND-007752,2011,80100619,,,,116,96,212
HND-007753,2009,80100621,,,,1581,2005,3586
HND-007753,2011,80100621,,,,1257,1749,3006
HND-007754,2009,80100627,,,,152,73,225
HND-007754,2011,80100627,,,,119,59,178
HND-007755,2009,80100628,,,,140,154,294
HND-007755,2011,80100628,,,,114,143,257
HND-007756,2009,80100630,,,,926,662,1588
HND-007756,2011,80100630,,,,1074,1019,2093
HND-007757,2009,80100631,,,,1991,373,2364
HND-007757,2011,80100631,,,,1768,412,2180
HND-007758,2009,80100632,,,,2985,295,3280
HND-007758,2011,80100632,,,,2400,273,2673
HND-007759,2009,80100634,,,,322,41,363
HND-007759,2011,80100634,,,,156,30,186
HND-007760,2009,80100642,,,,2086,3108,5194
HND-007760,2011,80100642,,,,1799,2760,4559
HND-007761,2009,80100643,,,,2865,4393,7258
HND-007761,2011,80100643,,,,2690,4195,6885
HND-007762,2009,80100648,,,,1226,1844,3070
HND-007762,2011,80100648,,,,1221,1812,3033
HND-007763,2009,80100652,,,,758,1000,1758
HND-007763,2011,80100652,,,,620,873,1493
HND-007764,2009,80100653,,,,152,173,325
HND-007764,2011,80100653,,,,143,162,305
